ds,y
2023-06-07,425.6050109863281
2023-06-08,427.9300231933594
2023-06-09,430.8981628417969
2023-06-12,433.1489562988281
2023-06-13,435.9687194824219
2023-06-14,429.5872802734375
2023-06-15,428.5236511230469
2023-06-16,428.3010559082031
2023-06-19,425.5307922363281
2023-06-20,425.1103210449219
2023-06-21,426.3222961425781
2023-06-22,424.0220336914063
2023-06-23,425.9265441894531
2023-06-26,429.5130615234375
2023-06-27,428.84521484375
2023-06-28,429.63671875
2023-06-30,428.375244140625
2023-07-03,429.4388122558594
2023-07-04,430.6260681152344
2023-07-05,447.4207458496094
2023-07-06,444.3536682128906
2023-07-07,451.6008911132813
2023-07-10,460.6289367675781
2023-07-11,464.2154541015625
2023-07-12,461.5440979003906
2023-07-13,495.8507080078125
2023-07-14,515.8609008789062
2023-07-17,502.306396484375
2023-07-18,504.7056579589844
2023-07-19,507.0059814453125
2023-07-20,512.7937622070312
2023-07-21,518.631103515625
2023-07-24,523.6769409179688
2023-07-25,528.129150390625
2023-07-26,544.5527954101562
2023-07-27,554.8917846679688
2023-07-28,564.513427734375
2023-07-31,575.5203247070312
2023-08-01,621.1057739257812
2023-08-02,610.9894409179688
2023-08-03,611.681884765625
2023-08-04,637.25732421875
2023-08-07,638.7908935546875
2023-08-08,642.8225708007812
2023-08-09,637.25732421875
2023-08-10,639.5082397460938
2023-08-11,705.5738525390625
2023-08-14,701.5667724609375
2023-08-16,704.6339111328125
2023-08-17,695.5811157226562
2023-08-18,688.581298828125
2023-08-21,703.669189453125
2023-08-22,696.9662475585938
2023-08-23,696.7435913085938
2023-08-24,706.563232421875
2023-08-25,702.4572143554688
2023-08-28,697.7577514648438
2023-08-29,701.9131469726562
2023-08-30,708.3687744140625
2023-08-31,705.6727294921875
2023-09-01,691.9699096679688
2023-09-04,692.662353515625
2023-09-05,689.5706176757812
2023-09-06,682.6449584960938
2023-09-07,684.2032470703125
2023-09-08,683.980712890625
2023-09-11,678.1680908203125
2023-09-12,676.5850219726562
2023-09-13,683.3623046875
2023-09-14,694.8390502929688
2023-09-15,698.3018188476562
2023-09-18,726.8948364257812
2023-09-20,754.2758178710938
2023-09-21,785.0206909179688
2023-09-22,771.6641235351562
2023-09-25,804.0908813476562
2023-09-26,839.6343383789062
2023-09-27,834.9842529296875
2023-09-28,836.4929809570312
2023-09-29,831.471923828125
2023-10-03,858.75390625
2023-10-04,879.5061645507812
2023-10-05,878.0962524414062
2023-10-06,900.1593627929688
2023-10-09,935.0101928710938
2023-10-10,939.5365600585938
2023-10-11,944.3845825195312
2023-10-12,947.476318359375
2023-10-13,932.0420532226562
2023-10-16,898.1558227539062
2023-10-17,883.2658081054688
2023-10-18,931.9926147460938
2023-10-19,936.0985107421876
2023-10-20,937.8345336914062
2023-10-23,929.4768676757812
2023-10-25,907.975341796875
2023-10-26,903.66015625
2023-10-27,918.8129272460938
2023-10-30,942.6456298828124
2023-10-31,946.9112548828124
2023-11-01,1004.0751342773438
2023-11-02,986.8887939453124
2023-11-03,1004.1990966796876
2023-11-06,1016.0038452148438
2023-11-07,1015.8551025390624
2023-11-08,999.0159912109376
2023-11-09,996.9823608398438
2023-11-10,1026.2958984375
2023-11-13,1035.76953125
2023-11-15,1057.7423095703125
2023-11-16,1045.3670654296875
2023-11-17,1078.7724609375
2023-11-20,1163.7618408203125
2023-11-21,1133.8780517578125
2023-11-22,1205.7730712890625
2023-11-23,1243.6673583984375
2023-11-24,1247.3128662109375
2023-11-28,1255.595947265625
2023-11-29,1232.8546142578125
2023-11-30,1287.3648681640625
2023-12-01,1288.10888671875
2023-12-04,1323.1263427734375
2023-12-05,1302.61669921875
2023-12-06,1288.5303955078125
2023-12-07,1280.3712158203125
2023-12-08,1237.7152099609375
2023-12-11,1237.988037109375
2023-12-12,1240.244873046875
2023-12-13,1246.61865234375
2023-12-14,1285.60400390625
2023-12-15,1268.3680419921875
2023-12-18,1260.2337646484375
2023-12-19,1261.7960205078125
2023-12-20,1226.753662109375
2023-12-21,1263.8792724609375
2023-12-22,1280.0985107421875
2023-12-26,1283.5704345703125
2023-12-27,1275.212890625
2023-12-28,1246.61865234375
2023-12-29,1286.4720458984375
2024-01-01,1273.42724609375
2024-01-02,1278.982421875
2024-01-03,1288.852783203125
2024-01-04,1323.027099609375
2024-01-05,1339.568603515625
2024-01-08,1368.782958984375
2024-01-09,1380.1414794921875
2024-01-10,1379.4718017578125
2024-01-11,1390.086181640625
2024-01-12,1396.3109130859375
2024-01-15,1396.3109130859375
2024-01-16,1310.8255615234375
2024-01-17,1341.5526123046875
2024-01-18,1347.5789794921875
2024-01-19,1378.107666015625
2024-01-23,1389.9622802734375
2024-01-24,1463.2210693359375
2024-01-25,1508.927490234375
2024-01-29,1502.7274169921875
2024-01-30,1498.3131103515625
2024-01-31,1516.8883056640625
2024-02-01,1594.065673828125
2024-02-02,1629.7032470703125
2024-02-05,1721.0660400390625
2024-02-06,1685.3790283203125
2024-02-07,1712.4853515625
2024-02-08,1685.65185546875
2024-02-09,1694.4805908203125
2024-02-12,1621.1719970703125
2024-02-13,1670.27587890625
2024-02-14,1714.642822265625
2024-02-15,1774.7579345703125
2024-02-16,1808.4859619140625
2024-02-19,1828.0035400390625
2024-02-20,1828.9456787109373
2024-02-21,1811.56103515625
2024-02-22,1815.82666015625
2024-02-23,1829.987548828125
2024-02-26,1829.9130859375
2024-02-27,1824.23388671875
2024-02-28,1818.3563232421875
2024-02-29,1813.768310546875
2024-03-01,1840.10595703125
2024-03-04,1959.517578125
2024-03-05,1960.5838623046875
2024-03-06,1918.548095703125
2024-03-07,1958.451171875
2024-03-11,1945.7784423828125
2024-03-12,1945.3814697265625
2024-03-13,1896.12890625
2024-03-14,1870.95703125
2024-03-15,1773.8155517578125
2024-03-18,1792.4898681640625
2024-03-19,1807.0723876953125
2024-03-20,1787.00927734375
2024-03-21,1800.996337890625
2024-03-22,1803.253173828125
2024-03-26,1777.1883544921875
2024-03-27,1782.61962890625
2024-03-28,1832.3931884765625
2024-04-01,1795.7635498046875
2024-04-02,1710.6253662109375
2024-04-03,1739.7900390625
2024-04-04,1751.4708251953125
2024-04-05,1800.8970947265625
2024-04-08,1853.7210693359373
2024-04-09,2019.756591796875
2024-04-10,1937.9415283203125
2024-04-12,1988.48388671875
2024-04-15,2076.399658203125
2024-04-16,2027.320556640625
2024-04-18,2052.49267578125
2024-04-19,2068.91015625
2024-04-22,1994.51025390625
2024-04-23,1961.7991943359373
2024-04-24,1952.226318359375
2024-04-25,1959.04638671875
2024-04-26,1963.6591796875
2024-04-29,1954.706298828125
2024-04-30,1983.127197265625
2024-05-02,1981.39111328125
2024-05-03,1982.7054443359373
2024-05-06,2008.745361328125
2024-05-07,1984.987060546875
2024-05-08,1981.7630615234373
2024-05-09,1933.2294921875
2024-05-10,1961.6256103515625
2024-05-13,1959.7655029296875
2024-05-14,1958.1534423828125
2024-05-15,1955.4503173828125
2024-05-16,1959.914306640625
2024-05-17,1960.11279296875
2024-05-21,1958.0047607421875
2024-05-22,2005.0006103515625
2024-05-23,2018.49169921875
2024-05-24,2018.467041015625
2024-05-27,2021.7406005859373
2024-05-28,2044.705322265625
2024-05-29,2066.75244140625
2024-05-30,2056.46044921875
2024-05-31,2080.9130859375
2024-06-03,2034.412841796875
2024-06-04,1905.74755859375
2024-06-05,1984.9796142578125
2024-06-06,1986.4957275390625
2024-06-07,1941.9090576171875
2024-06-10,1917.0806884765625
2024-06-11,1937.012939453125
2024-06-12,1950.9307861328125
2024-06-13,1958.9832763671875
2024-06-14,1986.09814453125
2024-06-18,1995.66650390625
2024-06-19,1985.9737548828125
2024-06-20,1990.5716552734373
2024-06-21,1956.771240234375
2024-06-24,1933.309814453125
2024-06-25,1928.935546875
2024-06-26,1907.01513671875
2024-06-27,1921.55419921875
2024-06-28,1942.4559326171875
2024-07-01,1948.843017578125
2024-07-02,1931.470703125
2024-07-03,1929.3084716796875
2024-07-04,1938.3302001953125
2024-07-05,1993.3553466796875
2024-07-08,2035.1832275390625
2024-07-09,2048.0078125
2024-07-10,2048.08203125
2024-07-11,2058.49560546875
2024-07-12,1986.023681640625
2024-07-15,1941.61083984375
2024-07-16,1941.56103515625
2024-07-18,1920.982666015625
2024-07-19,1895.7069091796875
2024-07-22,1894.041748046875
2024-07-23,1876.9923095703125
2024-07-24,1887.057861328125
2024-07-25,1843.1671142578125
2024-07-26,1835.661376953125
2024-07-29,1839.588134765625
2024-07-30,1870.6546630859373
2024-07-31,1878.0859375
2024-08-01,1850.2005615234373
2024-08-02,1845.2298583984373
2024-08-05,1784.8116455078125
2024-08-06,1776.75927734375
2024-08-07,1783.196044921875
2024-08-08,1781.7547607421875
2024-08-09,1801.512939453125
2024-08-12,1816.375244140625
2024-08-13,1770.9683837890625
2024-08-14,1788.81298828125
2024-08-16,1790.4781494140625
2024-08-19,1788.3408203125
2024-08-20,1785.0850830078125
2024-08-21,1865.2864990234373
2024-08-22,1868.0203857421875
2024-08-23,1792.09375
2024-08-26,1821.867919921875
2024-08-27,1856.8612060546875
2024-08-28,1853.5556640625
2024-08-29,1855.8670654296875
2024-08-30,1895.7069091796875
2024-09-02,1924.76025390625
2024-09-03,1935.2235107421875
2024-09-04,1909.351318359375
2024-09-05,1952.99365234375
2024-09-06,1948.1968994140625
2024-09-09,1906.0458984375
2024-09-10,1932.862548828125
2024-09-11,1947.30224609375
2024-09-12,1938.603515625
2024-09-13,1947.998046875
2024-09-16,1966.0167236328125
2024-09-17,1963.10888671875
2024-09-18,1940.9149169921875
2024-09-19,1905.424560546875
2024-09-20,1938.305419921875
2024-09-23,1930.00439453125
2024-09-24,1946.3577880859373
2024-09-25,1938.603515625
2024-09-26,1952.869384765625
2024-09-27,1926.127197265625
2024-09-30,1951.154541015625
2024-10-01,1930.327392578125
2024-10-03,1944.394287109375
2024-10-04,1943.7481689453125
2024-10-07,1931.2967529296875
2024-10-08,1970.2169189453125
2024-10-09,2051.337890625
2024-10-10,2015.375244140625
2024-10-11,2009.0626220703125
2024-10-14,2008.7891845703125
2024-10-15,2055.562744140625
2024-10-16,2053.35107421875
2024-10-17,2027.0811767578125
2024-10-18,2134.2333984375
2024-10-21,2063.57861328125
2024-10-22,2008.53369140625
2024-10-23,2014.956787109375
2024-10-24,2036.9151611328125
2024-10-25,1989.8118896484373
2024-10-28,1955.704345703125
2024-10-29,1947.6380615234373
2024-10-30,1941.23974609375
2024-10-31,2054.39208984375
2024-11-01,2068.408447265625
2024-11-04,2004.625
2024-11-05,2014.060546875
2024-11-06,1986.8990478515625
2024-11-07,1971.5133056640625
2024-11-08,1948.011474609375
2024-11-11,1963.8702392578125
2024-11-12,1943.8289794921875
2024-11-13,1902.8502197265625
2024-11-14,1933.9453125
2024-11-18,1984.284912109375
2024-11-19,2006.9154052734373
2024-11-21,1995.986083984375
2024-11-22,1980.7994384765625
2024-11-25,2054.018798828125
2024-11-26,2047.4708251953125
2024-11-27,2027.3798828125
2024-11-28,2046.052001953125
2024-11-29,2069.37939453125
2024-12-02,2075.902099609375
2024-12-03,2097.910400390625
2024-12-04,2083.370849609375
2024-12-05,2182.45703125
2024-12-06,2144.64013671875
2024-12-09,2251.64306640625
2024-12-10,2213.228515625
2024-12-11,2189.3779296875
2024-12-12,2160.648193359375
2024-12-13,2125.22119140625
2024-12-16,2134.084228515625
2024-12-17,2099.204833984375
2024-12-18,2091.23828125
2024-12-19,2064.972900390625
2024-12-20,2022.848876953125
2024-12-23,1956.0777587890625
2024-12-24,1978.9571533203125
2024-12-26,1991.3056640625
2024-12-27,1985.57958984375
2024-12-30,1961.7789306640625
2024-12-31,1963.8204345703125
2025-01-01,1961.505126953125
2025-01-02,1960.65869140625
2025-01-03,1971.5133056640625
2025-01-06,1922.16943359375
2025-01-07,1940.567626953125
2025-01-08,1909.2235107421875
2025-01-09,1963.596435546875
2025-01-10,2068.532958984375
2025-01-13,1996.6083984375
2025-01-14,1977.164794921875
2025-01-15,1987.62109375
2025-01-16,1975.4718017578125
2025-01-17,1977.7373046875
2025-01-20,1968.42626953125
2025-01-21,1908.2774658203125
2025-01-22,1903.7215576171875
2025-01-23,1894.8336181640625
2025-01-24,1818.079345703125
2025-01-27,1753.324951171875
2025-01-28,1748.1217041015625
2025-01-29,1750.212890625
2025-01-30,1809.61474609375
2025-01-31,1823.481689453125
2025-02-01,1818.6519775390625
2025-02-03,1803.1168212890625
2025-02-04,1831.050048828125
2025-02-05,1896.725830078125
2025-02-06,1877.0081787109373
2025-02-07,1841.4566650390625
2025-02-10,1844.1953125
2025-02-11,1816.6104736328125
2025-02-12,1800.5028076171875
2025-02-13,1803.888671875
2025-02-14,1802.668701171875
2025-02-17,1799.7559814453125
2025-02-18,1852.1121826171875
2025-02-19,1889.72998046875
2025-02-20,1922.8416748046875
2025-02-21,1994.8409423828125
2025-02-24,1993.6956787109373
2025-02-25,2010.3759765625
2025-02-27,1991.28076171875
2025-02-28,1992.201904296875
2025-03-03,2062.881591796875
2025-03-04,2019.861328125
2025-03-05,1887.81298828125
2025-03-06,1846.2864990234373
2025-03-07,1857.24072265625
2025-03-10,1791.565185546875
2025-03-11,1731.964111328125
2025-03-12,1645.973388671875
2025-03-13,1686.205322265625
2025-03-17,1701.342041015625
2025-03-18,1701.342041015625
2025-03-19,1701.491455078125
2025-03-20,1722.553466796875
2025-03-21,1767.3662109375
2025-03-24,1806.5028076171875
2025-03-25,1839.116455078125
2025-03-26,1829.8551025390625
2025-03-27,1864.012451171875
2025-03-28,1904.2442626953125
2025-04-01,1825.2742919921875
2025-04-02,1874.7177734375
2025-04-03,1826.86767578125
2025-04-04,1785.390869140625
2025-04-07,1758.4534912109375
2025-04-08,1787.681396484375
2025-04-09,1761.3912353515625
2025-04-11,1792.9095458984375
2025-04-15,1766.519775390625
2025-04-16,1725.4910888671875
2025-04-17,1726.6861572265625
2025-04-21,1739.731689453125
2025-04-22,1756.959716796875
2025-04-23,1775.681396484375
2025-04-24,1755.067626953125
2025-04-25,1752.080078125
2025-04-28,1728.3790283203125
2025-04-29,1694.2218017578125
2025-04-30,1694.7197265625
2025-05-02,1712.843994140625
2025-05-05,1738.3375244140625
2025-05-06,1700.1968994140625
2025-05-07,1691.1346435546875
2025-05-08,1675.5
2025-05-09,1703.800048828125
2025-05-12,1721.0999755859375
2025-05-13,1760.0999755859375
2025-05-14,1787.699951171875
2025-05-15,1794.0999755859375
2025-05-16,1816.300048828125
2025-05-19,1831.5
2025-05-20,1815.9000244140625
2025-05-21,1830.800048828125
2025-05-22,1844.0999755859373
2025-05-23,1883.300048828125
2025-05-26,1917.5
2025-05-27,1936.800048828125
2025-05-28,1899.4000244140625
2025-05-29,1879.0
2025-05-30,1876.5
2025-06-02,1968.4000244140625
2025-06-03,1960.5999755859373
2025-06-04,1972.199951171875
2025-06-05,1970.699951171875
2025-06-06,1978.199951171875
2025-06-09,1984.300048828125
2025-06-10,1986.0
2025-06-11,2026.5999755859373
2025-06-12,2042.9000244140625
2025-06-13,2013.0999755859373
2025-06-16,2104.0
2025-06-17,2086.89990234375
2025-06-18,2078.800048828125
2025-06-19,2048.10009765625
2025-06-20,2066.60009765625
2025-06-23,2092.800048828125
2025-06-24,2081.60009765625
2025-06-25,2069.60009765625
2025-06-26,2072.699951171875
2025-06-27,2076.199951171875
2025-06-30,2159.699951171875
2025-07-01,2108.60009765625
2025-07-02,2101.199951171875
2025-07-03,2101.5
2025-07-04,2108.300048828125
2025-07-07,2102.199951171875
2025-07-08,2081.800048828125
2025-07-09,2100.699951171875
2025-07-10,2119.89990234375
2025-07-11,2211.699951171875
2025-07-14,2540.199951171875
2025-07-15,2456.39990234375
2025-07-16,2504.5
2025-07-17,2586.5
2025-07-18,2621.199951171875
2025-07-21,2624.0
2025-07-22,2645.39990234375
2025-07-23,2686.5
2025-07-24,2631.199951171875
2025-07-25,2596.199951171875
2025-07-28,2643.60009765625
2025-07-29,2688.300048828125
2025-07-30,2671.39990234375
2025-07-31,2645.60009765625
2025-08-01,2601.10009765625
2025-08-04,2649.300048828125
2025-08-05,2637.699951171875
2025-08-06,2630.699951171875
2025-08-07,2599.10009765625
2025-08-08,2587.800048828125
2025-08-11,2693.60009765625
2025-08-12,2755.60009765625
2025-08-13,2767.89990234375
2025-08-14,2710.39990234375
2025-08-18,2789.10009765625
2025-08-19,2822.800048828125
2025-08-20,2796.39990234375
2025-08-21,2811.39990234375
2025-08-22,2806.199951171875
2025-08-25,2803.800048828125
2025-08-26,2801.699951171875
2025-08-27,2801.699951171875
2025-08-28,2768.199951171875
2025-08-29,2793.89990234375
2025-09-01,2920.300048828125
2025-09-02,2936.699951171875
2025-09-03,2926.89990234375
2025-09-04,2956.199951171875
2025-09-05,2941.89990234375
2025-09-08,2954.0
2025-09-09,2926.800048828125
2025-09-10,2930.699951171875
2025-09-11,2947.89990234375
2025-09-12,2977.10009765625
